frame_id,processing_time_seconds
exp_60m_60fps_f16684,0.017
exp_60m_60fps_f16685,0.022
exp_60m_60fps_f16686,0.016
exp_60m_60fps_f16687,0.023
exp_60m_60fps_f16688,0.018
exp_60m_60fps_f16689,0.02
exp_60m_60fps_f16690,0.022
exp_60m_60fps_f16691,0.023
exp_60m_60fps_f16692,0.017
exp_60m_60fps_f16693,0.024
exp_60m_60fps_f16694,0.019
exp_60m_60fps_f16695,0.021
exp_60m_60fps_f16696,0.02
exp_60m_60fps_f16697,0.021
exp_60m_60fps_f16698,0.017
exp_60m_60fps_f16699,0.019
exp_60m_60fps_f16700,0.021
exp_60m_60fps_f16701,0.023
exp_60m_60fps_f16702,0.022
exp_60m_60fps_f16703,0.022
exp_60m_60fps_f16704,0.022
exp_60m_60fps_f16705,0.021
exp_60m_60fps_f16706,0.018
exp_60m_60fps_f16707,0.022
exp_60m_60fps_f16708,0.017
exp_60m_60fps_f16709,0.017
exp_60m_60fps_f16710,0.022
exp_60m_60fps_f16711,0.023
exp_60m_60fps_f16712,0.023
exp_60m_60fps_f16713,0.018
exp_60m_60fps_f16714,0.016
exp_60m_60fps_f16715,0.018
exp_60m_60fps_f16716,0.021
exp_60m_60fps_f16717,0.022
exp_60m_60fps_f16718,0.018
exp_60m_60fps_f16719,0.023
exp_60m_60fps_f16720,0.017
exp_60m_60fps_f16721,0.017
exp_60m_60fps_f16722,0.02
exp_60m_60fps_f16723,0.02
exp_60m_60fps_f16724,0.017
exp_60m_60fps_f16725,0.016
exp_60m_60fps_f16726,0.018
exp_60m_60fps_f16727,0.019
exp_60m_60fps_f16728,0.017
exp_60m_60fps_f16729,0.018
exp_60m_60fps_f16730,0.016
exp_60m_60fps_f16731,0.022
exp_60m_60fps_f16732,0.022
exp_60m_60fps_f16733,0.018
exp_60m_60fps_f16734,0.017
exp_60m_60fps_f16735,0.022
exp_60m_60fps_f16736,0.021
exp_60m_60fps_f16737,0.023
exp_60m_60fps_f16738,0.018
exp_60m_60fps_f16739,0.02
exp_60m_60fps_f16740,0.02
exp_60m_60fps_f16741,0.019
exp_60m_60fps_f16742,0.017
exp_60m_60fps_f16743,0.021
exp_60m_60fps_f16744,0.022
exp_60m_60fps_f16745,0.024
exp_60m_60fps_f16746,0.023
exp_60m_60fps_f16747,0.021
exp_60m_60fps_f16748,0.017
exp_60m_60fps_f16749,0.021
exp_60m_60fps_f16750,0.017
exp_60m_60fps_f16751,0.017
exp_60m_60fps_f16752,0.022
exp_60m_60fps_f16753,0.021
exp_60m_60fps_f16754,0.016
exp_60m_60fps_f16755,0.02
exp_60m_60fps_f16756,0.022
exp_60m_60fps_f16757,0.023
exp_60m_60fps_f16758,0.02
exp_60m_60fps_f16759,0.021
exp_60m_60fps_f16760,0.024
exp_60m_60fps_f16761,0.022
exp_60m_60fps_f16762,0.022
exp_60m_60fps_f16763,0.02
exp_60m_60fps_f16764,0.018
exp_60m_60fps_f16765,0.021
exp_60m_60fps_f16766,0.017
exp_60m_60fps_f16767,0.023
exp_60m_60fps_f16768,0.018
exp_60m_60fps_f16769,0.021
exp_60m_60fps_f16770,0.021
exp_60m_60fps_f16771,0.02
exp_60m_60fps_f16772,0.02
exp_60m_60fps_f16773,0.023
exp_60m_60fps_f16774,0.021
exp_60m_60fps_f16775,0.021
exp_60m_60fps_f16776,0.02
exp_60m_60fps_f16777,0.019
exp_60m_60fps_f16778,0.017
exp_60m_60fps_f16779,0.017
exp_60m_60fps_f16780,0.022
exp_60m_60fps_f16781,0.021
exp_60m_60fps_f16782,0.023
exp_60m_60fps_f16783,0.02
exp_60m_60fps_f16784,0.02
exp_60m_60fps_f16785,0.023
exp_60m_60fps_f16786,0.016
exp_60m_60fps_f16787,0.022
exp_60m_60fps_f16788,0.023
exp_60m_60fps_f16789,0.021
exp_60m_60fps_f16790,0.018
exp_60m_60fps_f16791,0.018
exp_60m_60fps_f16792,0.019
exp_60m_60fps_f16793,0.019
exp_60m_60fps_f16794,0.019
exp_60m_60fps_f16795,0.016
exp_60m_60fps_f16796,0.02
exp_60m_60fps_f16797,0.023
exp_60m_60fps_f16798,0.018
exp_60m_60fps_f16799,0.024
exp_60m_60fps_f16800,0.018
exp_60m_60fps_f16801,0.019
exp_60m_60fps_f16802,0.018
exp_60m_60fps_f16803,0.02
exp_60m_60fps_f16804,0.023
exp_60m_60fps_f16805,0.021
exp_60m_60fps_f16806,0.021
exp_60m_60fps_f16807,0.021
exp_60m_60fps_f16808,0.019
exp_60m_60fps_f16809,0.018
exp_60m_60fps_f16810,0.019
exp_60m_60fps_f16811,0.021
exp_60m_60fps_f16812,0.022
exp_60m_60fps_f16813,0.021
exp_60m_60fps_f16814,0.022
exp_60m_60fps_f16815,0.017
exp_60m_60fps_f16816,0.022
exp_60m_60fps_f16817,0.019
exp_60m_60fps_f16818,0.017
exp_60m_60fps_f16819,0.017
exp_60m_60fps_f16820,0.02
exp_60m_60fps_f16821,0.021
exp_60m_60fps_f16822,0.019
exp_60m_60fps_f16823,0.022
exp_60m_60fps_f16824,0.022
exp_60m_60fps_f16825,0.021
exp_60m_60fps_f16826,0.016
exp_60m_60fps_f16827,0.017
exp_60m_60fps_f16828,0.022
exp_60m_60fps_f16829,0.019
exp_60m_60fps_f16830,0.019
exp_60m_60fps_f16831,0.018
exp_60m_60fps_f16832,0.019
exp_60m_60fps_f16833,0.023
exp_60m_60fps_f16834,0.016
exp_60m_60fps_f16835,0.022
exp_60m_60fps_f16836,0.023
exp_60m_60fps_f16837,0.018
exp_60m_60fps_f16838,0.017
exp_60m_60fps_f16839,0.019
exp_60m_60fps_f16840,0.02
exp_60m_60fps_f16841,0.022
exp_60m_60fps_f16842,0.021
exp_60m_60fps_f16843,0.021
exp_60m_60fps_f16844,0.021
exp_60m_60fps_f16845,0.02
exp_60m_60fps_f16846,0.023
exp_60m_60fps_f16847,0.017
exp_60m_60fps_f16848,0.023
exp_60m_60fps_f16849,0.016
exp_60m_60fps_f16850,0.021
exp_60m_60fps_f16851,0.016
exp_60m_60fps_f16852,0.021
exp_60m_60fps_f16853,0.022
exp_60m_60fps_f16854,0.019
exp_60m_60fps_f16855,0.023
exp_60m_60fps_f16856,0.019
exp_60m_60fps_f16857,0.021
exp_60m_60fps_f16858,0.023
exp_60m_60fps_f16859,0.016
exp_60m_60fps_f16860,0.022
exp_60m_60fps_f16861,0.02
exp_60m_60fps_f16862,0.016
exp_60m_60fps_f16863,0.022
exp_60m_60fps_f16864,0.023
exp_60m_60fps_f16865,0.017
exp_60m_60fps_f16866,0.021
exp_60m_60fps_f16867,0.017
exp_60m_60fps_f16868,0.018
exp_60m_60fps_f16869,0.023
exp_60m_60fps_f16870,0.02
exp_60m_60fps_f16871,0.023
exp_60m_60fps_f16872,0.018
exp_60m_60fps_f16873,0.02
exp_60m_60fps_f16874,0.017
exp_60m_60fps_f16875,0.021
exp_60m_60fps_f16876,0.022
exp_60m_60fps_f16877,0.018
exp_60m_60fps_f16878,0.023
exp_60m_60fps_f16879,0.018
exp_60m_60fps_f16880,0.021
exp_60m_60fps_f16881,0.019
exp_60m_60fps_f16882,0.022
exp_60m_60fps_f16883,0.022
exp_60m_60fps_f16884,0.016
exp_60m_60fps_f16885,0.023
exp_60m_60fps_f16886,0.019
exp_60m_60fps_f16887,0.019
exp_60m_60fps_f16888,0.017
exp_60m_60fps_f16889,0.019
exp_60m_60fps_f16890,0.019
exp_60m_60fps_f16891,0.021
exp_60m_60fps_f16892,0.019
exp_60m_60fps_f16893,0.016
exp_60m_60fps_f16894,0.024
exp_60m_60fps_f16895,0.02
exp_60m_60fps_f16896,0.022
exp_60m_60fps_f16897,0.017
exp_60m_60fps_f16898,0.018
exp_60m_60fps_f16899,0.016
exp_60m_60fps_f16900,0.021
exp_60m_60fps_f16901,0.02
exp_60m_60fps_f16902,0.02
exp_60m_60fps_f16903,0.016
exp_60m_60fps_f16904,0.022
exp_60m_60fps_f16905,0.023
exp_60m_60fps_f16906,0.021
exp_60m_60fps_f16907,0.02
exp_60m_60fps_f16908,0.019
exp_60m_60fps_f16909,0.016
exp_60m_60fps_f16910,0.021
exp_60m_60fps_f16911,0.022
exp_60m_60fps_f16912,0.022
exp_60m_60fps_f16913,0.023
exp_60m_60fps_f16914,0.021
exp_60m_60fps_f16915,0.017
exp_60m_60fps_f16916,0.018
exp_60m_60fps_f16917,0.021
exp_60m_60fps_f16918,0.018
exp_60m_60fps_f16919,0.018
exp_60m_60fps_f16920,0.023
exp_60m_60fps_f16921,0.02
exp_60m_60fps_f16922,0.018
exp_60m_60fps_f16923,0.018
exp_60m_60fps_f16924,0.023
exp_60m_60fps_f16925,0.022
exp_60m_60fps_f16926,0.016
exp_60m_60fps_f16927,0.02
exp_60m_60fps_f16928,0.02
exp_60m_60fps_f16929,0.021
exp_60m_60fps_f16930,0.019
exp_60m_60fps_f16931,0.022
exp_60m_60fps_f16932,0.017
exp_60m_60fps_f16933,0.017
exp_60m_60fps_f16934,0.023
exp_60m_60fps_f16935,0.02
exp_60m_60fps_f16936,0.02
exp_60m_60fps_f16937,0.022
exp_60m_60fps_f16938,0.021
exp_60m_60fps_f16939,0.018
exp_60m_60fps_f16940,0.016
exp_60m_60fps_f16941,0.018
exp_60m_60fps_f16942,0.02
exp_60m_60fps_f16943,0.021
exp_60m_60fps_f16944,0.018
exp_60m_60fps_f16945,0.021
exp_60m_60fps_f16946,0.018
exp_60m_60fps_f16947,0.019
exp_60m_60fps_f16948,0.022
exp_60m_60fps_f16949,0.017
exp_60m_60fps_f16950,0.024
exp_60m_60fps_f16951,0.022
exp_60m_60fps_f16952,0.022
exp_60m_60fps_f16953,0.021
exp_60m_60fps_f16954,0.018
exp_60m_60fps_f16955,0.021
exp_60m_60fps_f16956,0.018
exp_60m_60fps_f16957,0.018
exp_60m_60fps_f16958,0.021
exp_60m_60fps_f16959,0.019
exp_60m_60fps_f16960,0.016
exp_60m_60fps_f16961,0.022
exp_60m_60fps_f16962,0.022
exp_60m_60fps_f16963,0.02
exp_60m_60fps_f16964,0.021
exp_60m_60fps_f16965,0.023
exp_60m_60fps_f16966,0.023
exp_60m_60fps_f16967,0.019
exp_60m_60fps_f16968,0.016
exp_60m_60fps_f16969,0.017
exp_60m_60fps_f16970,0.018
exp_60m_60fps_f16971,0.021
exp_60m_60fps_f16972,0.02
exp_60m_60fps_f16973,0.022
exp_60m_60fps_f16974,0.022
exp_60m_60fps_f16975,0.02
exp_60m_60fps_f16976,0.018
exp_60m_60fps_f16977,0.016
exp_60m_60fps_f16978,0.018
exp_60m_60fps_f16979,0.021
exp_60m_60fps_f16980,0.021
exp_60m_60fps_f16981,0.021
exp_60m_60fps_f16982,0.017
exp_60m_60fps_f16983,0.017
exp_60m_60fps_f16984,0.016
exp_60m_60fps_f16985,0.02
exp_60m_60fps_f16986,0.022
exp_60m_60fps_f16987,0.022
exp_60m_60fps_f16988,0.022
exp_60m_60fps_f16989,0.023
exp_60m_60fps_f16990,0.019
exp_60m_60fps_f16991,0.02
exp_60m_60fps_f16992,0.016
exp_60m_60fps_f16993,0.019
exp_60m_60fps_f16994,0.017
exp_60m_60fps_f16995,0.023
exp_60m_60fps_f16996,0.022
exp_60m_60fps_f16997,0.017
exp_60m_60fps_f16998,0.019
exp_60m_60fps_f16999,0.016
exp_60m_60fps_f17000,0.019
exp_60m_60fps_f17001,0.022
exp_60m_60fps_f17002,0.018
exp_60m_60fps_f17003,0.02
exp_60m_60fps_f17004,0.018
exp_60m_60fps_f17005,0.017
exp_60m_60fps_f17006,0.023
exp_60m_60fps_f17007,0.021
exp_60m_60fps_f17008,0.017
exp_60m_60fps_f17009,0.023
exp_60m_60fps_f17010,0.021
exp_60m_60fps_f17011,0.023
exp_60m_60fps_f17012,0.019
exp_60m_60fps_f17013,0.021
exp_60m_60fps_f17014,0.016
exp_60m_60fps_f17015,0.022
exp_60m_60fps_f17016,0.023
exp_60m_60fps_f17017,0.018
exp_60m_60fps_f17018,0.017
exp_60m_60fps_f17019,0.023
exp_60m_60fps_f17020,0.018
exp_60m_60fps_f17021,0.021
exp_60m_60fps_f17022,0.022
exp_60m_60fps_f17023,0.02
exp_60m_60fps_f17024,0.02
exp_60m_60fps_f17025,0.018
exp_60m_60fps_f17026,0.022
exp_60m_60fps_f17027,0.02
exp_60m_60fps_f17028,0.023
exp_60m_60fps_f17029,0.017
exp_60m_60fps_f17030,0.017
exp_60m_60fps_f17031,0.02
exp_60m_60fps_f17032,0.02
exp_60m_60fps_f17033,0.02
exp_60m_60fps_f17034,0.022
exp_60m_60fps_f17035,0.02
exp_60m_60fps_f17036,0.021
exp_60m_60fps_f17037,0.016
exp_60m_60fps_f17038,0.019
exp_60m_60fps_f17039,0.016
exp_60m_60fps_f17040,0.023
exp_60m_60fps_f17041,0.02
exp_60m_60fps_f17042,0.023
exp_60m_60fps_f17043,0.018
exp_60m_60fps_f17044,0.02
exp_60m_60fps_f17045,0.019
exp_60m_60fps_f17046,0.016
exp_60m_60fps_f17047,0.018
exp_60m_60fps_f17048,0.016
exp_60m_60fps_f17049,0.016
exp_60m_60fps_f17050,0.021
exp_60m_60fps_f17051,0.022
exp_60m_60fps_f17052,0.02
exp_60m_60fps_f17053,0.018
exp_60m_60fps_f17054,0.021
exp_60m_60fps_f17055,0.019
exp_60m_60fps_f17056,0.02
exp_60m_60fps_f17057,0.018
exp_60m_60fps_f17058,0.02
exp_60m_60fps_f17059,0.018
exp_60m_60fps_f17060,0.023
exp_60m_60fps_f17061,0.018
exp_60m_60fps_f17062,0.023
exp_60m_60fps_f17063,0.019
exp_60m_60fps_f17064,0.021
exp_60m_60fps_f17065,0.022
exp_60m_60fps_f17066,0.016
exp_60m_60fps_f17067,0.019
exp_60m_60fps_f17068,0.02
exp_60m_60fps_f17069,0.016
exp_60m_60fps_f17070,0.018
exp_60m_60fps_f17071,0.022
exp_60m_60fps_f17072,0.018
exp_60m_60fps_f17073,0.024
exp_60m_60fps_f17074,0.019
exp_60m_60fps_f17075,0.016
exp_60m_60fps_f17076,0.02
exp_60m_60fps_f17077,0.018
exp_60m_60fps_f17078,0.02
exp_60m_60fps_f17079,0.022
exp_60m_60fps_f17080,0.022
exp_60m_60fps_f17081,0.023
exp_60m_60fps_f17082,0.02
exp_60m_60fps_f17083,0.018
exp_60m_60fps_f17084,0.018
exp_60m_60fps_f17085,0.023
exp_60m_60fps_f17086,0.024
exp_60m_60fps_f17087,0.016
exp_60m_60fps_f17088,0.022
exp_60m_60fps_f17089,0.023
exp_60m_60fps_f17090,0.019
exp_60m_60fps_f17091,0.022
exp_60m_60fps_f17092,0.018
exp_60m_60fps_f17093,0.018
exp_60m_60fps_f17094,0.017
exp_60m_60fps_f17095,0.021
exp_60m_60fps_f17096,0.021
exp_60m_60fps_f17097,0.016
exp_60m_60fps_f17098,0.023
exp_60m_60fps_f17099,0.023
exp_60m_60fps_f17100,0.022
exp_60m_60fps_f17101,0.019
exp_60m_60fps_f17102,0.019
exp_60m_60fps_f17103,0.016
exp_60m_60fps_f17104,0.017
exp_60m_60fps_f17105,0.019
exp_60m_60fps_f17106,0.019
exp_60m_60fps_f17107,0.018
exp_60m_60fps_f17108,0.021
exp_60m_60fps_f17109,0.019
exp_60m_60fps_f17110,0.021
exp_60m_60fps_f17111,0.021
exp_60m_60fps_f17112,0.022
exp_60m_60fps_f17113,0.021
exp_60m_60fps_f17114,0.017
exp_60m_60fps_f17115,0.016
exp_60m_60fps_f17116,0.021
exp_60m_60fps_f17117,0.017
exp_60m_60fps_f17118,0.016
exp_60m_60fps_f17119,0.017
exp_60m_60fps_f17120,0.02
exp_60m_60fps_f17121,0.02
exp_60m_60fps_f17122,0.023
exp_60m_60fps_f17123,0.022
exp_60m_60fps_f17124,0.016
exp_60m_60fps_f17125,0.022
exp_60m_60fps_f17126,0.022
exp_60m_60fps_f17127,0.016
exp_60m_60fps_f17128,0.018
exp_60m_60fps_f17129,0.02
exp_60m_60fps_f17130,0.018
exp_60m_60fps_f17131,0.023
exp_60m_60fps_f17132,0.02
exp_60m_60fps_f17133,0.016
exp_60m_60fps_f17134,0.021
exp_60m_60fps_f17135,0.02
exp_60m_60fps_f17136,0.023
exp_60m_60fps_f17137,0.022
exp_60m_60fps_f17138,0.02
exp_60m_60fps_f17139,0.019
exp_60m_60fps_f17140,0.018
exp_60m_60fps_f17141,0.021
exp_60m_60fps_f17142,0.022
exp_60m_60fps_f17143,0.018
exp_60m_60fps_f17144,0.023
exp_60m_60fps_f17145,0.019
exp_60m_60fps_f17146,0.019
exp_60m_60fps_f17147,0.019
exp_60m_60fps_f17148,0.022
exp_60m_60fps_f17149,0.023
exp_60m_60fps_f17150,0.022
exp_60m_60fps_f17151,0.018
exp_60m_60fps_f17152,0.018
exp_60m_60fps_f17153,0.02
exp_60m_60fps_f17154,0.02
exp_60m_60fps_f17155,0.022
exp_60m_60fps_f17156,0.017
exp_60m_60fps_f17157,0.016
exp_60m_60fps_f17158,0.021
exp_60m_60fps_f17159,0.022
exp_60m_60fps_f17160,0.022
exp_60m_60fps_f17161,0.023
exp_60m_60fps_f17162,0.02
exp_60m_60fps_f17163,0.021
exp_60m_60fps_f17164,0.021
exp_60m_60fps_f17165,0.019
exp_60m_60fps_f17166,0.022
exp_60m_60fps_f17167,0.023
exp_60m_60fps_f17168,0.017
exp_60m_60fps_f17169,0.02
exp_60m_60fps_f17170,0.022
exp_60m_60fps_f17171,0.021
exp_60m_60fps_f17172,0.02
exp_60m_60fps_f17173,0.022
exp_60m_60fps_f17174,0.018
exp_60m_60fps_f17175,0.021
exp_60m_60fps_f17176,0.021
exp_60m_60fps_f17177,0.02
exp_60m_60fps_f17178,0.016
exp_60m_60fps_f17179,0.017
exp_60m_60fps_f17180,0.023
exp_60m_60fps_f17181,0.018
exp_60m_60fps_f17182,0.023
exp_60m_60fps_f17183,0.016
exp_60m_60fps_f17184,0.023
exp_60m_60fps_f17185,0.02
exp_60m_60fps_f17186,0.017
exp_60m_60fps_f17187,0.018
exp_60m_60fps_f17188,0.02
exp_60m_60fps_f17189,0.017
exp_60m_60fps_f17190,0.022
exp_60m_60fps_f17191,0.02
exp_60m_60fps_f17192,0.021
exp_60m_60fps_f17193,0.023
exp_60m_60fps_f17194,0.018
exp_60m_60fps_f17195,0.023
exp_60m_60fps_f17196,0.022
exp_60m_60fps_f17197,0.02
exp_60m_60fps_f17198,0.022
exp_60m_60fps_f17199,0.022
exp_60m_60fps_f17200,0.022
exp_60m_60fps_f17201,0.023
exp_60m_60fps_f17202,0.02
exp_60m_60fps_f17203,0.018
exp_60m_60fps_f17204,0.022
exp_60m_60fps_f17205,0.019
exp_60m_60fps_f17206,0.017
exp_60m_60fps_f17207,0.018
exp_60m_60fps_f17208,0.022
exp_60m_60fps_f17209,0.019
exp_60m_60fps_f17210,0.022
exp_60m_60fps_f17211,0.016
exp_60m_60fps_f17212,0.02
exp_60m_60fps_f17213,0.019
exp_60m_60fps_f17214,0.019
exp_60m_60fps_f17215,0.02
exp_60m_60fps_f17216,0.019
exp_60m_60fps_f17217,0.018
exp_60m_60fps_f17218,0.02
exp_60m_60fps_f17219,0.022
exp_60m_60fps_f17220,0.021
exp_60m_60fps_f17221,0.017
exp_60m_60fps_f17222,0.022
exp_60m_60fps_f17223,0.018
exp_60m_60fps_f17224,0.019
exp_60m_60fps_f17225,0.02
exp_60m_60fps_f17226,0.018
exp_60m_60fps_f17227,0.024
exp_60m_60fps_f17228,0.021
exp_60m_60fps_f17229,0.02
exp_60m_60fps_f17230,0.018
exp_60m_60fps_f17231,0.022
exp_60m_60fps_f17232,0.017
exp_60m_60fps_f17233,0.018
exp_60m_60fps_f17234,0.021
exp_60m_60fps_f17235,0.017
exp_60m_60fps_f17236,0.017
exp_60m_60fps_f17237,0.016
exp_60m_60fps_f17238,0.018
exp_60m_60fps_f17239,0.023
exp_60m_60fps_f17240,0.024
exp_60m_60fps_f17241,0.02
exp_60m_60fps_f17242,0.017
exp_60m_60fps_f17243,0.016
exp_60m_60fps_f17244,0.018
exp_60m_60fps_f17245,0.021
exp_60m_60fps_f17246,0.022
exp_60m_60fps_f17247,0.023
exp_60m_60fps_f17248,0.018
exp_60m_60fps_f17249,0.02
exp_60m_60fps_f17250,0.022
exp_60m_60fps_f17251,0.019
exp_60m_60fps_f17252,0.018
exp_60m_60fps_f17253,0.017
exp_60m_60fps_f17254,0.021
exp_60m_60fps_f17255,0.022
exp_60m_60fps_f17256,0.016
exp_60m_60fps_f17257,0.023
exp_60m_60fps_f17258,0.018
exp_60m_60fps_f17259,0.02
exp_60m_60fps_f17260,0.024
exp_60m_60fps_f17261,0.022
exp_60m_60fps_f17262,0.017
exp_60m_60fps_f17263,0.019
exp_60m_60fps_f17264,0.021
exp_60m_60fps_f17265,0.022
exp_60m_60fps_f17266,0.022
exp_60m_60fps_f17267,0.023
exp_60m_60fps_f17268,0.017
exp_60m_60fps_f17269,0.02
exp_60m_60fps_f17270,0.018
exp_60m_60fps_f17271,0.016
exp_60m_60fps_f17272,0.018
exp_60m_60fps_f17273,0.017
exp_60m_60fps_f17274,0.016
exp_60m_60fps_f17275,0.022
exp_60m_60fps_f17276,0.021
exp_60m_60fps_f17277,0.02
exp_60m_60fps_f17278,0.017
exp_60m_60fps_f17279,0.023
exp_60m_60fps_f17280,0.018
exp_60m_60fps_f17281,0.02
exp_60m_60fps_f17282,0.017
exp_60m_60fps_f17283,0.02
exp_60m_60fps_f17284,0.022
exp_60m_60fps_f17285,0.019
exp_60m_60fps_f17286,0.019
exp_60m_60fps_f17287,0.019
exp_60m_60fps_f17288,0.021
exp_60m_60fps_f17289,0.02
exp_60m_60fps_f17290,0.019
exp_60m_60fps_f17291,0.022
exp_60m_60fps_f17292,0.023
exp_60m_60fps_f17293,0.022
exp_60m_60fps_f17294,0.017
exp_60m_60fps_f17295,0.02
exp_60m_60fps_f17296,0.021
exp_60m_60fps_f17297,0.017
exp_60m_60fps_f17298,0.022
exp_60m_60fps_f17299,0.02
exp_60m_60fps_f17300,0.023
exp_60m_60fps_f17301,0.019
exp_60m_60fps_f17302,0.023
exp_60m_60fps_f17303,0.022
exp_60m_60fps_f17304,0.017
exp_60m_60fps_f17305,0.023
exp_60m_60fps_f17306,0.021
exp_60m_60fps_f17307,0.017
exp_60m_60fps_f17308,0.022
exp_60m_60fps_f17309,0.017
exp_60m_60fps_f17310,0.02
exp_60m_60fps_f17311,0.024
exp_60m_60fps_f17312,0.019
exp_60m_60fps_f17313,0.017
exp_60m_60fps_f17314,0.02
exp_60m_60fps_f17315,0.019
exp_60m_60fps_f17316,0.017
exp_60m_60fps_f17317,0.021
exp_60m_60fps_f17318,0.019
exp_60m_60fps_f17319,0.017
exp_60m_60fps_f17320,0.022
exp_60m_60fps_f17321,0.02
exp_60m_60fps_f17322,0.022
exp_60m_60fps_f17323,0.024
exp_60m_60fps_f17324,0.023
exp_60m_60fps_f17325,0.018
exp_60m_60fps_f17326,0.017
exp_60m_60fps_f17327,0.021
exp_60m_60fps_f17328,0.021
exp_60m_60fps_f17329,0.022
exp_60m_60fps_f17330,0.02
exp_60m_60fps_f17331,0.023
exp_60m_60fps_f17332,0.019
exp_60m_60fps_f17333,0.019
exp_60m_60fps_f17334,0.021
exp_60m_60fps_f17335,0.022
exp_60m_60fps_f17336,0.017
exp_60m_60fps_f17337,0.017
exp_60m_60fps_f17338,0.019
exp_60m_60fps_f17339,0.016
exp_60m_60fps_f17340,0.02
exp_60m_60fps_f17341,0.023
exp_60m_60fps_f17342,0.016
exp_60m_60fps_f17343,0.02
exp_60m_60fps_f17344,0.018
exp_60m_60fps_f17345,0.022
exp_60m_60fps_f17346,0.017
exp_60m_60fps_f17347,0.023
exp_60m_60fps_f17348,0.021
exp_60m_60fps_f17349,0.019
exp_60m_60fps_f17350,0.021
exp_60m_60fps_f17351,0.018
exp_60m_60fps_f17352,0.019
exp_60m_60fps_f17353,0.019
exp_60m_60fps_f17354,0.023
exp_60m_60fps_f17355,0.023
exp_60m_60fps_f17356,0.02
exp_60m_60fps_f17357,0.019
exp_60m_60fps_f17358,0.019
exp_60m_60fps_f17359,0.023
exp_60m_60fps_f17360,0.02
exp_60m_60fps_f17361,0.016
exp_60m_60fps_f17362,0.018
exp_60m_60fps_f17363,0.023
exp_60m_60fps_f17364,0.023
exp_60m_60fps_f17365,0.017
exp_60m_60fps_f17366,0.018
exp_60m_60fps_f17367,0.019
exp_60m_60fps_f17368,0.017
exp_60m_60fps_f17369,0.023
exp_60m_60fps_f17370,0.023
exp_60m_60fps_f17371,0.019
exp_60m_60fps_f17372,0.023
exp_60m_60fps_f17373,0.017
exp_60m_60fps_f17374,0.021
exp_60m_60fps_f17375,0.02
exp_60m_60fps_f17376,0.019
exp_60m_60fps_f17377,0.017
exp_60m_60fps_f17378,0.02
exp_60m_60fps_f17379,0.023
exp_60m_60fps_f17380,0.022
exp_60m_60fps_f17381,0.023
exp_60m_60fps_f17382,0.021
exp_60m_60fps_f17383,0.019
exp_60m_60fps_f17384,0.017
exp_60m_60fps_f17385,0.017
exp_60m_60fps_f17386,0.022
exp_60m_60fps_f17387,0.02
exp_60m_60fps_f17388,0.023
exp_60m_60fps_f17389,0.02
exp_60m_60fps_f17390,0.017
exp_60m_60fps_f17391,0.022
exp_60m_60fps_f17392,0.023
exp_60m_60fps_f17393,0.016
exp_60m_60fps_f17394,0.02
exp_60m_60fps_f17395,0.02
exp_60m_60fps_f17396,0.018
exp_60m_60fps_f17397,0.019
exp_60m_60fps_f17398,0.018
exp_60m_60fps_f17399,0.018
exp_60m_60fps_f17400,0.023
exp_60m_60fps_f17401,0.017
exp_60m_60fps_f17402,0.023
exp_60m_60fps_f17403,0.021
exp_60m_60fps_f17404,0.02
exp_60m_60fps_f17405,0.023
exp_60m_60fps_f17406,0.017
exp_60m_60fps_f17407,0.023
exp_60m_60fps_f17408,0.02
exp_60m_60fps_f17409,0.02
exp_60m_60fps_f17410,0.016
exp_60m_60fps_f17411,0.021
exp_60m_60fps_f17412,0.022
exp_60m_60fps_f17413,0.017
exp_60m_60fps_f17414,0.023
exp_60m_60fps_f17415,0.017
exp_60m_60fps_f17416,0.019
exp_60m_60fps_f17417,0.019
exp_60m_60fps_f17418,0.019
exp_60m_60fps_f17419,0.024
exp_60m_60fps_f17420,0.018
exp_60m_60fps_f17421,0.019
exp_60m_60fps_f17422,0.023
exp_60m_60fps_f17423,0.016
exp_60m_60fps_f17424,0.022
exp_60m_60fps_f17425,0.021
exp_60m_60fps_f17426,0.023
exp_60m_60fps_f17427,0.022
exp_60m_60fps_f17428,0.022
exp_60m_60fps_f17429,0.019
exp_60m_60fps_f17430,0.016
exp_60m_60fps_f17431,0.017
exp_60m_60fps_f17432,0.023
exp_60m_60fps_f17433,0.02
exp_60m_60fps_f17434,0.024
exp_60m_60fps_f17435,0.019
exp_60m_60fps_f17436,0.018
exp_60m_60fps_f17437,0.022
exp_60m_60fps_f17438,0.021
exp_60m_60fps_f17439,0.023
exp_60m_60fps_f17440,0.02
exp_60m_60fps_f17441,0.021
exp_60m_60fps_f17442,0.022
exp_60m_60fps_f17443,0.022
exp_60m_60fps_f17444,0.023
exp_60m_60fps_f17445,0.02
exp_60m_60fps_f17446,0.018
exp_60m_60fps_f17447,0.019
exp_60m_60fps_f17448,0.019
exp_60m_60fps_f17449,0.019
exp_60m_60fps_f17450,0.021
exp_60m_60fps_f17451,0.018
exp_60m_60fps_f17452,0.016
exp_60m_60fps_f17453,0.017
exp_60m_60fps_f17454,0.023
exp_60m_60fps_f17455,0.022
exp_60m_60fps_f17456,0.023
exp_60m_60fps_f17457,0.021
exp_60m_60fps_f17458,0.023
exp_60m_60fps_f17459,0.017
exp_60m_60fps_f17460,0.018
